Oil Sands Data
8
Drillhole Number
East
North
Elevation
Bitumen
Fines
Chlorides
Facies Code
 11 1138.00  7970.00 227.50  14.752   4.900   -9.00 -9
 11 1138.00  7970.00 224.50  14.692   5.018   -9.00 -9
 11 1138.00  7970.00 221.50  14.423   5.724   -9.00 -9
 12 1251.20 10663.20 260.50   5.332  35.483   -9.00 -9
 12 1251.20 10663.20 257.50   9.480  21.900   -9.00 -9
 12 1251.20 10663.20 254.50  10.629  18.091   -9.00 -9
 12 1251.20 10663.20 251.50  12.453  12.127   -9.00 -9
 12 1251.20 10663.20 248.50  13.561   8.448   -9.00 -9
 12 1251.20 10663.20 245.50  13.768   7.816   -9.00 -9
 12 1251.20 10663.20 242.50  12.824  10.952   -9.00 -9
 12 1251.20 10663.20 239.50  10.648  18.095   -9.00 -9
 12 1251.20 10663.20 236.50  13.846   7.524   -9.00 -9
 12 1251.20 10663.20 233.50  11.458  15.352   -9.00 -9
 12 1251.20 10663.20 230.50  11.799  14.237   -9.00 -9
 12 1251.20 10663.20 227.50  10.000  20.247   -9.00 -9
 12 1251.20 10663.20 224.50   9.000  23.500   -9.00 -9
 12 1251.20 10663.20 221.50  12.070  13.390   -9.00 -9
 12 1251.20 10663.20 218.50  14.935   4.900   -9.00 -9
 12 1251.20 10663.20 215.50  14.552   6.385   -9.00 -9
 12 1251.20 10663.20 212.50  14.879   6.099   -9.00 -9
 12 1251.20 10663.20 209.50  13.192  10.252   -9.00 -9
 13 1386.80 10443.91 263.50   2.566  44.476   -9.00 -9
 13 1386.80 10443.91 260.50   0.000  52.900   -9.00 -9
 13 1386.80 10443.91 257.50   3.879  40.172   -9.00 -9
 13 1386.80 10443.91 254.50   6.680  31.000   -9.00 -9
 13 1386.80 10443.91 251.50   6.680  31.000   -9.00 -9
 13 1386.80 10443.91 248.50   3.340  41.950   -9.00 -9
 13 1386.80 10443.91 245.50   6.736  30.818   -9.00 -9
 13 1386.80 10443.91 242.50   9.531  21.735   -9.00 -9
 13 1386.80 10443.91 239.50  10.070  20.000   -9.00 -9
 13 1386.80 10443.91 236.50  13.131   9.943   -9.00 -9
 13 1386.80 10443.91 233.50  14.355   6.088   -9.00 -9
 13 1386.80 10443.91 230.50  15.331   5.582   -9.00 -9
 13 1386.80 10443.91 227.50  13.946   7.286   -9.00 -9
 13 1386.80 10443.91 224.50  14.707   5.432   -9.00 -9
 13 1386.80 10443.91 221.50  15.268   4.900   -9.00 -9
 13 1386.80 10443.91 218.50  14.737   5.057   -9.00 -9
 13 1386.80 10443.91 215.50  12.912  11.389   -9.00 -9
 13 1386.80 10443.91 212.50  15.480   6.066   -9.00 -9
 13 1386.80 10443.91 209.50  13.070  10.200   -9.00 -9
 14  790.50  6313.00 248.50   4.919  36.781   -9.00 -9
 14  790.50  6313.00 245.50   3.446  41.591   -9.00 -9
